timestep_superordinate_dispatch,region_from,region_to,carrier,value,variable
40th < 2050,usa < westVirginia,usa < pennsylvania,power,5442.105601556724,flhExc
40th < 2050,usa < westVirginia,usa < pennsylvania,power,5442.105601556724,flhExc
20th < 2025,usa < wyoming,usa < southDakota,power,3469.565616804066,flhExc
20th < 2025,usa < wyoming,usa < southDakota,power,3469.565616804066,flhExc
20th < 2030,usa < wyoming,usa < southDakota,power,3340.712674642248,flhExc
20th < 2030,usa < wyoming,usa < southDakota,power,3340.712674642248,flhExc
30th < 2035,usa < wyoming,usa < southDakota,power,3562.5782749486693,flhExc
30th < 2035,usa < wyoming,usa < southDakota,power,3562.5782749486693,flhExc
30th < 2040,usa < wyoming,usa < southDakota,power,2990.2717667149473,flhExc
30th < 2040,usa < wyoming,usa < southDakota,power,2990.2717667149473,flhExc
40th < 2045,usa < wyoming,usa < southDakota,power,3276.9820763181374,flhExc
40th < 2045,usa < wyoming,usa < southDakota,power,3276.9820763181374,flhExc
40th < 2050,usa < wyoming,usa < southDakota,power,3141.351375420328,flhExc
40th < 2050,usa < wyoming,usa < southDakota,power,3141.351375420328,flhExc
20th < 2025,usa < virginia,usa < tennessee,power,3695.620002165575,flhExc
20th < 2025,usa < virginia,usa < tennessee,power,3695.620002165575,flhExc
20th < 2030,usa < virginia,usa < tennessee,power,3597.5034291025254,flhExc
20th < 2030,usa < virginia,usa < tennessee,power,3597.5034291025254,flhExc
30th < 2035,usa < virginia,usa < tennessee,power,4512.054046659712,flhExc
30th < 2035,usa < virginia,usa < tennessee,power,4512.054046659712,flhExc
30th < 2040,usa < virginia,usa < tennessee,power,3732.0013964398304,flhExc
30th < 2040,usa < virginia,usa < tennessee,power,3732.0013964398304,flhExc
40th < 2045,usa < virginia,usa < tennessee,power,4178.185761001118,flhExc
40th < 2045,usa < virginia,usa < tennessee,power,4178.185761001118,flhExc
40th < 2050,usa < virginia,usa < tennessee,power,4516.055464805061,flhExc
40th < 2050,usa < virginia,usa < tennessee,power,4516.055464805061,flhExc
20th < 2025,usa < wyoming,usa < utah,power,5060.720301640333,flhExc
20th < 2025,usa < wyoming,usa < utah,power,5060.720301640333,flhExc
20th < 2030,usa < wyoming,usa < utah,power,4486.330818870859,flhExc
20th < 2030,usa < wyoming,usa < utah,power,4486.330818870859,flhExc
30th < 2035,usa < wyoming,usa < utah,power,5762.7114122531075,flhExc
30th < 2035,usa < wyoming,usa < utah,power,5762.7114122531075,flhExc
30th < 2040,usa < wyoming,usa < utah,power,6487.59746150736,flhExc
30th < 2040,usa < wyoming,usa < utah,power,6487.59746150736,flhExc
40th < 2045,usa < wyoming,usa < utah,power,6158.481820563753,flhExc
40th < 2045,usa < wyoming,usa < utah,power,6158.481820563753,flhExc
40th < 2050,usa < wyoming,usa < utah,power,6035.063763349984,flhExc
40th < 2050,usa < wyoming,usa < utah,power,6035.063763349984,flhExc
20th < 2025,usa < westVirginia,usa < virginia,power,5532.668723428985,flhExc
20th < 2025,usa < westVirginia,usa < virginia,power,5532.668723428985,flhExc
20th < 2030,usa < westVirginia,usa < virginia,power,5494.976921454083,flhExc
20th < 2030,usa < westVirginia,usa < virginia,power,5494.976921454083,flhExc
30th < 2035,usa < westVirginia,usa < virginia,power,5753.576443734324,flhExc
30th < 2035,usa < westVirginia,usa < virginia,power,5753.576443734324,flhExc
30th < 2040,usa < westVirginia,usa < virginia,power,5495.299879679608,flhExc
30th < 2040,usa < westVirginia,usa < virginia,power,5495.299879679608,flhExc
40th < 2045,usa < westVirginia,usa < virginia,power,6128.377567385392,flhExc
