region_1,region_2,technology_4,timestep_2,parameter,value,comment
usa,northCarolina,psngAirConv,2030,capaConvResi,16.932,
usa,northCarolina,psngAirBio,2030,capaConvResi,0.0006,
usa,northCarolina,psngAirH2,2030,capaConvResi,0.0432,
usa,northCarolina,psngRailConv,2030,capaConvResi,0.0006,
usa,northCarolina,psngRailElectric,2030,capaConvResi,0.2994,
usa,northCarolina,psngRoadIce,2030,capaConvResi,38.046,
usa,northCarolina,psngRoadBev,2030,capaConvResi,1.2018,
usa,northCarolina,psngRoadH2,2030,capaConvResi,0.0006,
usa,northDakota,frtRailConv,2030,capaConvResi,0.804,
usa,northDakota,frtRailElectric,2030,capaConvResi,0.159,
usa,northDakota,frtRoadIce,2030,capaConvResi,2.193,
usa,northDakota,frtRoadBev,2030,capaConvResi,0.0006,
usa,northDakota,frtRoadOh,2030,capaConvResi,0.0126,
usa,northDakota,frtRoadH2,2030,capaConvResi,0.0006,
usa,northDakota,frtShipConv,2030,capaConvResi,0,
usa,northDakota,frtShipBio,2030,capaConvResi,0,
usa,northDakota,psngAirConv,2030,capaConvResi,1.0656,
usa,northDakota,psngAirBio,2030,capaConvResi,0.1164,
usa,northDakota,psngAirH2,2030,capaConvResi,0.0006,
usa,northDakota,psngRailConv,2030,capaConvResi,0.0006,
usa,northDakota,psngRailElectric,2030,capaConvResi,0.0006,
usa,northDakota,psngRoadIce,2030,capaConvResi,4.1892,
usa,northDakota,psngRoadBev,2030,capaConvResi,0.0162,
usa,northDakota,psngRoadH2,2030,capaConvResi,0.0006,
usa,ohio,frtRailConv,2030,capaConvResi,0.4692,
usa,ohio,frtRailElectric,2030,capaConvResi,0.1038,
usa,ohio,frtRoadIce,2030,capaConvResi,5.2626,
usa,ohio,frtRoadBev,2030,capaConvResi,0.0006,
usa,ohio,frtRoadOh,2030,capaConvResi,0.0426,
usa,ohio,frtRoadH2,2030,capaConvResi,0.0006,
usa,ohio,frtShipConv,2030,capaConvResi,0,
usa,ohio,frtShipBio,2030,capaConvResi,0,
usa,ohio,psngAirConv,2030,capaConvResi,9.819,
usa,ohio,psngAirBio,2030,capaConvResi,0.0006,
usa,ohio,psngAirH2,2030,capaConvResi,0.0144,
usa,ohio,psngRailConv,2030,capaConvResi,0.0006,
usa,ohio,psngRailElectric,2030,capaConvResi,0.2424,
usa,ohio,psngRoadIce,2030,capaConvResi,42.4512,
usa,ohio,psngRoadBev,2030,capaConvResi,1.698,
usa,ohio,psngRoadH2,2030,capaConvResi,0.0006,
usa,oklahoma,frtRailConv,2030,capaConvResi,0.3354,
usa,oklahoma,frtRailElectric,2030,capaConvResi,0.0972,
usa,oklahoma,frtRoadIce,2030,capaConvResi,3.933,
usa,oklahoma,frtRoadBev,2030,capaConvResi,0.0006,
usa,oklahoma,frtRoadOh,2030,capaConvResi,0.0312,
usa,oklahoma,frtRoadH2,2030,capaConvResi,0.0006,
usa,oklahoma,frtShipConv,2030,capaConvResi,0,
usa,oklahoma,frtShipBio,2030,capaConvResi,0,
usa,oklahoma,psngAirConv,2030,capaConvResi,3.273,
usa,oklahoma,psngAirBio,2030,capaConvResi,0.0006,
usa,oklahoma,psngAirH2,2030,capaConvResi,0.0072,
usa,oklahoma,psngRailConv,2030,capaConvResi,0.0006,
usa,oklahoma,psngRailElectric,2030,capaConvResi,0.15,
usa,oklahoma,psngRoadIce,2030,capaConvResi,17.6562,
usa,oklahoma,psngRoadBev,2030,capaConvResi,0.7644,
usa,oklahoma,psngRoadH2,2030,capaConvResi,0.0006,
usa,oregon,frtRailConv,2030,capaConvResi,0.201,
usa,oregon,frtRailElectric,2030,capaConvResi,0.0402,
usa,oregon,frtRoadIce,2030,capaConvResi,1.5696,
usa,oregon,frtRoadBev,2030,capaConvResi,0.0006,
usa,oregon,frtRoadOh,2030,capaConvResi,0.0126,
usa,oregon,frtRoadH2,2030,capaConvResi,0.0006,
usa,oregon,frtShipConv,2030,capaConvResi,0,
usa,oregon,frtShipBio,2030,capaConvResi,0,
usa,oregon,psngAirConv,2030,capaConvResi,5.3826,
usa,oregon,psngAirBio,2030,capaConvResi,0.0006,
usa,oregon,psngAirH2,2030,capaConvResi,0.0216,
usa,oregon,psngRailConv,2030,capaConvResi,0.0006,
usa,oregon,psngRailElectric,2030,capaConvResi,0.1896,
usa,oregon,psngRoadIce,2030,capaConvResi,12.9654,
usa,oregon,psngRoadBev,2030,capaConvResi,0.4104,
usa,oregon,psngRoadH2,2030,capaConvResi,0.0006,
usa,pennsylvania,frtRailConv,2030,capaConvResi,0.603,
usa,pennsylvania,frtRailElectric,2030,capaConvResi,0.1368,
usa,pennsylvania,frtRoadIce,2030,capaConvResi,3.4164,
usa,pennsylvania,frtRoadBev,2030,capaConvResi,0.0006,
usa,pennsylvania,frtRoadOh,2030,capaConvResi,0.0276,
usa,pennsylvania,frtRoadH2,2030,capaConvResi,0.0006,
usa,pennsylvania,frtShipConv,2030,capaConvResi,0.003,
usa,pennsylvania,frtShipBio,2030,capaConvResi,0.0006,
usa,pennsylvania,psngAirConv,2030,capaConvResi,18.3648,
usa,pennsylvania,psngAirBio,2030,capaConvResi,0.0006,
usa,pennsylvania,psngAirH2,2030,capaConvResi,0.069,
usa,pennsylvania,psngRailConv,2030,capaConvResi,0.0006,
usa,pennsylvania,psngRailElectric,2030,capaConvResi,0.603,
usa,pennsylvania,psngRoadIce,2030,capaConvResi,30.8334,
usa,pennsylvania,psngRoadBev,2030,capaConvResi,0.7902,
usa,pennsylvania,psngRoadH2,2030,capaConvResi,0.0006,
usa,rhodeIsland,frtRailConv,2030,capaConvResi,0.0006,
usa,rhodeIsland,frtRailElectric,2030,capaConvResi,0.0048,
usa,rhodeIsland,frtRoadIce,2030,capaConvResi,0.111,
usa,rhodeIsland,frtRoadBev,2030,capaConvResi,0.0006,
usa,rhodeIsland,frtRoadOh,2030,capaConvResi,0.0018,
usa,rhodeIsland,frtRoadH2,2030,capaConvResi,0.0006,
usa,rhodeIsland,frtShipConv,2030,capaConvResi,0,
usa,rhodeIsland,frtShipBio,2030,capaConvResi,0,
usa,rhodeIsland,psngAirConv,2030,capaConvResi,1.1634,
usa,rhodeIsland,psngAirBio,2030,capaConvResi,0.0006,
usa,rhodeIsland,psngAirH2,2030,capaConvResi,0.0084,
usa,rhodeIsland,psngRailConv,2030,capaConvResi,0.0006,
usa,rhodeIsland,psngRailElectric,2030,capaConvResi,0.027,
usa,rhodeIsland,psngRoadIce,2030,capaConvResi,2.9082,
usa,rhodeIsland,psngRoadBev,2030,capaConvResi,0.0588,
usa,rhodeIsland,psngRoadH2,2030,capaConvResi,0.0006,
usa,southCarolina,frtRailConv,2030,capaConvResi,0.201,
usa,southCarolina,frtRailElectric,2030,capaConvResi,0.06,
usa,southCarolina,frtRoadIce,2030,capaConvResi,1.1634,
usa,southCarolina,frtRoadBev,2030,capaConvResi,0.0006,
usa,southCarolina,frtRoadOh,2030,capaConvResi,0.0096,
usa,southCarolina,frtRoadH2,2030,capaConvResi,0.0006,
usa,southCarolina,frtShipConv,2030,capaConvResi,0,
usa,southCarolina,frtShipBio,2030,capaConvResi,0,
usa,southCarolina,psngAirConv,2030,capaConvResi,4.3644,
usa,southCarolina,psngAirBio,2030,capaConvResi,0.0006,
usa,southCarolina,psngAirH2,2030,capaConvResi,0.0072,
usa,southCarolina,psngRailConv,2030,capaConvResi,0.0006,
usa,southCarolina,psngRailElectric,2030,capaConvResi,0.1452,
usa,southCarolina,psngRoadIce,2030,capaConvResi,21.7314,
usa,southCarolina,psngRoadBev,2030,capaConvResi,0.7704,
usa,southCarolina,psngRoadH2,2030,capaConvResi,0.0006,
usa,southDakota,frtRailConv,2030,capaConvResi,0.1344,
usa,southDakota,frtRailElectric,2030,capaConvResi,0.0402,
usa,southDakota,frtRoadIce,2030,capaConvResi,1.551,
usa,southDakota,frtRoadBev,2030,capaConvResi,0.0006,
usa,southDakota,frtRoadOh,2030,capaConvResi,0.0078,
usa,southDakota,frtRoadH2,2030,capaConvResi,0.0006,
usa,southDakota,frtShipConv,2030,capaConvResi,0,
usa,southDakota,frtShipBio,2030,capaConvResi,0,
usa,southDakota,psngAirConv,2030,capaConvResi,0.8184,
usa,southDakota,psngAirBio,2030,capaConvResi,0.156,
usa,southDakota,psngAirH2,2030,capaConvResi,0.0006,
usa,southDakota,psngRailConv,2030,capaConvResi,0.0006,
usa,southDakota,psngRailElectric,2030,capaConvResi,0.0006,
usa,southDakota,psngRoadIce,2030,capaConvResi,3.954,
usa,southDakota,psngRoadBev,2030,capaConvResi,0.0504,
usa,southDakota,psngRoadH2,2030,capaConvResi,0.0006,
usa,tennessee,frtRailConv,2030,capaConvResi,0.201,
usa,tennessee,frtRailElectric,2030,capaConvResi,0.06,
usa,tennessee,frtRoadIce,2030,capaConvResi,2.2158,
usa,tennessee,frtRoadBev,2030,capaConvResi,0.0006,
usa,tennessee,frtRoadOh,2030,capaConvResi,0.0186,
usa,tennessee,frtRoadH2,2030,capaConvResi,0.0006,
usa,tennessee,frtShipConv,2030,capaConvResi,0,
usa,tennessee,frtShipBio,2030,capaConvResi,0,
usa,tennessee,psngAirConv,2030,capaConvResi,8.4612,
usa,tennessee,psngAirBio,2030,capaConvResi,0.0006,
usa,tennessee,psngAirH2,2030,capaConvResi,0.0216,
usa,tennessee,psngRailConv,2030,capaConvResi,0.0006,
usa,tennessee,psngRailElectric,2030,capaConvResi,0.1452,
usa,tennessee,psngRoadIce,2030,capaConvResi,28.0032,
usa,tennessee,psngRoadBev,2030,capaConvResi,1.0854,
usa,tennessee,psngRoadH2,2030,capaConvResi,0.0006,
usa,texas,frtRailConv,2030,capaConvResi,2.9484,
usa,texas,frtRailElectric,2030,capaConvResi,0.5262,
usa,texas,frtRoadIce,2030,capaConvResi,13.1466,
usa,texas,frtRoadBev,2030,capaConvResi,0.0006,
usa,texas,frtRoadOh,2030,capaConvResi,0.1062,
usa,texas,frtRoadH2,2030,capaConvResi,0.0006,
usa,texas,frtShipConv,2030,capaConvResi,0.009,
usa,texas,frtShipBio,2030,capaConvResi,0.0006,
usa,texas,psngAirConv,2030,capaConvResi,44.0106,
usa,texas,psngAirBio,2030,capaConvResi,0.0006,
usa,texas,psngAirH2,2030,capaConvResi,0.1278,
usa,texas,psngRailConv,2030,capaConvResi,0.0006,
usa,texas,psngRailElectric,2030,capaConvResi,0.405,
usa,texas,psngRoadIce,2030,capaConvResi,89.0232,
usa,texas,psngRoadBev,2030,capaConvResi,2.232,
usa,texas,psngRoadH2,2030,capaConvResi,0.0006,
usa,utah,frtRailConv,2030,capaConvResi,0.1344,
usa,utah,frtRailElectric,2030,capaConvResi,0.0312,
usa,utah,frtRoadIce,2030,capaConvResi,1.1634,
usa,utah,frtRoadBev,2030,capaConvResi,0.0006,
usa,utah,frtRoadOh,2030,capaConvResi,0.0108,
usa,utah,frtRoadH2,2030,capaConvResi,0.0006,
usa,utah,frtShipConv,2030,capaConvResi,0,
usa,utah,frtShipBio,2030,capaConvResi,0,
usa,utah,psngAirConv,2030,capaConvResi,5.0406,
usa,utah,psngAirBio,2030,capaConvResi,0.0006,
usa,utah,psngAirH2,2030,capaConvResi,0.0144,
usa,utah,psngRailConv,2030,capaConvResi,0.0006,
usa,utah,psngRailElectric,2030,capaConvResi,0.1614,
usa,utah,psngRoadIce,2030,capaConvResi,9.4932,
usa,utah,psngRoadBev,2030,capaConvResi,0.2106,
usa,utah,psngRoadH2,2030,capaConvResi,0.0006,
usa,vermont,frtRailConv,2030,capaConvResi,0.0006,
usa,vermont,frtRailElectric,2030,capaConvResi,0.009,
usa,vermont,frtRoadIce,2030,capaConvResi,0.1662,
usa,vermont,frtRoadBev,2030,capaConvResi,0.0006,
usa,vermont,frtRoadOh,2030,capaConvResi,0.0018,
usa,vermont,frtRoadH2,2030,capaConvResi,0.0006,
usa,vermont,frtShipConv,2030,capaConvResi,0,
usa,vermont,frtShipBio,2030,capaConvResi,0,
usa,vermont,psngAirConv,2030,capaConvResi,0.5286,
usa,vermont,psngAirBio,2030,capaConvResi,0.0006,
usa,vermont,psngAirH2,2030,capaConvResi,0.0006,
usa,vermont,psngRailConv,2030,capaConvResi,0.0006,
usa,vermont,psngRailElectric,2030,capaConvResi,0.0792,
usa,vermont,psngRoadIce,2030,capaConvResi,2.8938,
usa,vermont,psngRoadBev,2030,capaConvResi,0.0588,
usa,vermont,psngRoadH2,2030,capaConvResi,0.0006,
usa,virginia,frtRailConv,2030,capaConvResi,0.3354,
usa,virginia,frtRailElectric,2030,capaConvResi,0.0684,
usa,virginia,frtRoadIce,2030,capaConvResi,1.6434,
usa,virginia,frtRoadBev,2030,capaConvResi,0.0006,
usa,virginia,frtRoadOh,2030,capaConvResi,0.0132,
usa,virginia,frtRoadH2,2030,capaConvResi,0.0006,
usa,virginia,frtShipConv,2030,capaConvResi,0.003,
usa,virginia,frtShipBio,2030,capaConvResi,0.0006,
usa,virginia,psngAirConv,2030,capaConvResi,14.3322,
usa,virginia,psngAirBio,2030,capaConvResi,0.0006,
usa,virginia,psngAirH2,2030,capaConvResi,0.0498,
usa,virginia,psngRailConv,2030,capaConvResi,0.0006,
usa,virginia,psngRailElectric,2030,capaConvResi,0.198,
usa,virginia,psngRoadIce,2030,capaConvResi,29.7642,
usa,virginia,psngRoadBev,2030,capaConvResi,0.885,
usa,virginia,psngRoadH2,2030,capaConvResi,0.0006,
usa,washington,frtRailConv,2030,capaConvResi,0.5364,
usa,washington,frtRailElectric,2030,capaConvResi,0.1212,
usa,washington,frtRoadIce,2030,capaConvResi,2.0868,
usa,washington,frtRoadBev,2030,capaConvResi,0.0006,
usa,washington,frtRoadOh,2030,capaConvResi,0.0168,
usa,washington,frtRoadH2,2030,capaConvResi,0.0006,
usa,washington,frtShipConv,2030,capaConvResi,0.003,
usa,washington,frtShipBio,2030,capaConvResi,0.0006,
usa,washington,psngAirConv,2030,capaConvResi,11.2878,
usa,washington,psngAirBio,2030,capaConvResi,0.0006,
usa,washington,psngAirH2,2030,capaConvResi,0.0288,
usa,washington,psngRailConv,2030,capaConvResi,0.0006,
usa,washington,psngRailElectric,2030,capaConvResi,0.108,
usa,washington,psngRoadIce,2030,capaConvResi,19.8288,
usa,washington,psngRoadBev,2030,capaConvResi,0.4512,
usa,washington,psngRoadH2,2030,capaConvResi,0.0006,
usa,westVirginia,frtRailConv,2030,capaConvResi,0.4692,
usa,westVirginia,frtRailElectric,2030,capaConvResi,0.1194,
usa,westVirginia,frtRoadIce,2030,capaConvResi,0.5544,
usa,westVirginia,frtRoadBev,2030,capaConvResi,0.0006,
usa,westVirginia,frtRoadOh,2030,capaConvResi,0.0054,
usa,westVirginia,frtRoadH2,2030,capaConvResi,0.0006,
usa,westVirginia,frtShipConv,2030,capaConvResi,0,
usa,westVirginia,frtShipBio,2030,capaConvResi,0,
usa,westVirginia,psngAirConv,2030,capaConvResi,0.546,
usa,westVirginia,psngAirBio,2030,capaConvResi,0.0006,
usa,westVirginia,psngAirH2,2030,capaConvResi,0.0006,
usa,westVirginia,psngRailConv,2030,capaConvResi,0.0006,
usa,westVirginia,psngRailElectric,2030,capaConvResi,0.1236,
usa,westVirginia,psngRoadIce,2030,capaConvResi,16.1694,
usa,westVirginia,psngRoadBev,2030,capaConvResi,0.5496,
usa,westVirginia,psngRoadH2,2030,capaConvResi,0.0006,
usa,wisconsin,frtRailConv,2030,capaConvResi,0.4692,
usa,wisconsin,frtRailElectric,2030,capaConvResi,0.0972,
usa,wisconsin,frtRoadIce,2030,capaConvResi,3.2868,
usa,wisconsin,frtRoadBev,2030,capaConvResi,0.0006,
usa,wisconsin,frtRoadOh,2030,capaConvResi,0.0276,
usa,wisconsin,frtRoadH2,2030,capaConvResi,0.0006,
usa,wisconsin,frtShipConv,2030,capaConvResi,0,
usa,wisconsin,frtShipBio,2030,capaConvResi,0,
usa,wisconsin,psngAirConv,2030,capaConvResi,5.1822,
usa,wisconsin,psngAirBio,2030,capaConvResi,0.0006,
usa,wisconsin,psngAirH2,2030,capaConvResi,0.0072,
usa,wisconsin,psngRailConv,2030,capaConvResi,0.0006,
usa,wisconsin,psngRailElectric,2030,capaConvResi,0.1848,
usa,wisconsin,psngRoadIce,2030,capaConvResi,24.4128,
usa,wisconsin,psngRoadBev,2030,capaConvResi,0.9648,
usa,wisconsin,psngRoadH2,2030,capaConvResi,0.0006,
usa,wyoming,frtRailConv,2030,capaConvResi,3.9534,
usa,wyoming,frtRailElectric,2030,capaConvResi,0.6918,
usa,wyoming,frtRoadIce,2030,capaConvResi,0.5172,
usa,wyoming,frtRoadBev,2030,capaConvResi,0.0006,
usa,wyoming,frtRoadOh,2030,capaConvResi,0.0042,
usa,wyoming,frtRoadH2,2030,capaConvResi,0.0006,
usa,wyoming,frtShipConv,2030,capaConvResi,0,
usa,wyoming,frtShipBio,2030,capaConvResi,0,
usa,wyoming,psngAirConv,2030,capaConvResi,0.546,
usa,wyoming,psngAirBio,2030,capaConvResi,0,
usa,wyoming,psngAirH2,2030,capaConvResi,0.0006,
usa,wyoming,psngRailConv,2030,capaConvResi,0.0006,
usa,wyoming,psngRailElectric,2030,capaConvResi,0.0444,
usa,wyoming,psngRoadIce,2030,capaConvResi,3.747,
usa,wyoming,psngRoadBev,2030,capaConvResi,0.1692,
usa,wyoming,psngRoadH2,2030,capaConvResi,0.0006,
canada,canada_,frtRailConv,2035,capaConvResi,1.072,
canada,canada_,frtRailElectric,2035,capaConvResi,0.2012,
canada,canada_,frtRoadIce,2035,capaConvResi,7.9888,
canada,canada_,frtRoadBev,2035,capaConvResi,0.0004,
canada,canada_,frtRoadOh,2035,capaConvResi,0.0648,
canada,canada_,frtRoadH2,2035,capaConvResi,0.0004,
canada,canada_,frtShipConv,2035,capaConvResi,0.0308,
canada,canada_,frtShipBio,2035,capaConvResi,0.0036,
canada,canada_,psngAirConv,2035,capaConvResi,20.6252,
canada,canada_,psngAirBio,2035,capaConvResi,0.0004,
canada,canada_,psngAirH2,2035,capaConvResi,0.142,
canada,canada_,psngRailConv,2035,capaConvResi,0.978,
canada,canada_,psngRailElectric,2035,capaConvResi,7.1008,
canada,canada_,psngRoadIce,2035,capaConvResi,65.7704,
canada,canada_,psngRoadBev,2035,capaConvResi,1.08,
canada,canada_,psngRoadH2,2035,capaConvResi,0.0004,
mexico,bajaCalifornia,frtRailConv,2035,capaConvResi,0,
mexico,bajaCalifornia,frtRailElectric,2035,capaConvResi,0,
mexico,bajaCalifornia,frtRoadIce,2035,capaConvResi,0.1356,
mexico,bajaCalifornia,frtRoadBev,2035,capaConvResi,0.0004,
mexico,bajaCalifornia,frtRoadOh,2035,capaConvResi,0.002,
mexico,bajaCalifornia,frtRoadH2,2035,capaConvResi,0.0004,
mexico,bajaCalifornia,frtShipConv,2035,capaConvResi,0.002,
mexico,bajaCalifornia,frtShipBio,2035,capaConvResi,0.0004,
mexico,bajaCalifornia,psngAirConv,2035,capaConvResi,0.2516,
mexico,bajaCalifornia,psngAirBio,2035,capaConvResi,0.0004,
mexico,bajaCalifornia,psngAirH2,2035,capaConvResi,0.0048,
mexico,bajaCalifornia,psngRailConv,2035,capaConvResi,0.0004,
mexico,bajaCalifornia,psngRailElectric,2035,capaConvResi,0.0148,
mexico,bajaCalifornia,psngRoadIce,2035,capaConvResi,0.2872,
mexico,bajaCalifornia,psngRoadBev,2035,capaConvResi,0.0088,
mexico,bajaCalifornia,psngRoadH2,2035,capaConvResi,0.0004,
mexico,bajaCaliforniaSur,frtRailConv,2035,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRailElectric,2035,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRoadIce,2035,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRoadBev,2035,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRoadOh,2035,capaConvResi,0,
mexico,bajaCaliforniaSur,frtRoadH2,2035,capaConvResi,0,
mexico,bajaCaliforniaSur,frtShipConv,2035,capaConvResi,0,
mexico,bajaCaliforniaSur,frtShipBio,2035,capaConvResi,0,
mexico,bajaCaliforniaSur,psngAirConv,2035,capaConvResi,0.2632,
mexico,bajaCaliforniaSur,psngAirBio,2035,capaConvResi,0.0088,
mexico,bajaCaliforniaSur,psngAirH2,2035,capaConvResi,0.0004,
mexico,bajaCaliforniaSur,psngRailConv,2035,capaConvResi,0.0004,
mexico,bajaCaliforniaSur,psngRailElectric,2035,capaConvResi,0.0164,
mexico,bajaCaliforniaSur,psngRoadIce,2035,capaConvResi,0.3328,
mexico,bajaCaliforniaSur,psngRoadBev,2035,capaConvResi,0.0004,
mexico,bajaCaliforniaSur,psngRoadH2,2035,capaConvResi,0.0004,
mexico,central,frtRailConv,2035,capaConvResi,0.0004,
mexico,central,frtRailElectric,2035,capaConvResi,0.0128,
mexico,central,frtRoadIce,2035,capaConvResi,1.8756,
mexico,central,frtRoadBev,2035,capaConvResi,0.0004,
mexico,central,frtRoadOh,2035,capaConvResi,0.014,
mexico,central,frtRoadH2,2035,capaConvResi,0.0004,
mexico,central,frtShipConv,2035,capaConvResi,0.0232,
mexico,central,frtShipBio,2035,capaConvResi,0.0004,
mexico,central,psngAirConv,2035,capaConvResi,3.156,
mexico,central,psngAirBio,2035,capaConvResi,0.0724,
mexico,central,psngAirH2,2035,capaConvResi,0.0084,
mexico,central,psngRailConv,2035,capaConvResi,0.0004,
mexico,central,psngRailElectric,2035,capaConvResi,0.0492,
mexico,central,psngRoadIce,2035,capaConvResi,9.4116,
mexico,central,psngRoadBev,2035,capaConvResi,0.2924,
mexico,central,psngRoadH2,2035,capaConvResi,0.0004,
mexico,noreste,frtRailConv,2035,capaConvResi,0.0004,
mexico,noreste,frtRailElectric,2035,capaConvResi,0.0048,
mexico,noreste,frtRoadIce,2035,capaConvResi,0.6796,
mexico,noreste,frtRoadBev,2035,capaConvResi,0.0004,
mexico,noreste,frtRoadOh,2035,capaConvResi,0.0048,
mexico,noreste,frtRoadH2,2035,capaConvResi,0.0004,
mexico,noreste,frtShipConv,2035,capaConvResi,0.008,
mexico,noreste,frtShipBio,2035,capaConvResi,0.0012,
mexico,noreste,psngAirConv,2035,capaConvResi,0.768,
mexico,noreste,psngAirBio,2035,capaConvResi,0.0168,
mexico,noreste,psngAirH2,2035,capaConvResi,0.0004,
mexico,noreste,psngRailConv,2035,capaConvResi,0.0004,
mexico,noreste,psngRailElectric,2035,capaConvResi,0.0112,
mexico,noreste,psngRoadIce,2035,capaConvResi,0.7488,
mexico,noreste,psngRoadBev,2035,capaConvResi,0.0048,
mexico,noreste,psngRoadH2,2035,capaConvResi,0.0004,
mexico,noroeste,frtRailConv,2035,capaConvResi,0.0004,
mexico,noroeste,frtRailElectric,2035,capaConvResi,0.008,
mexico,noroeste,frtRoadIce,2035,capaConvResi,0.2464,
mexico,noroeste,frtRoadBev,2035,capaConvResi,0.0004,
mexico,noroeste,frtRoadOh,2035,capaConvResi,0.0028,
mexico,noroeste,frtRoadH2,2035,capaConvResi,0.0004,
mexico,noroeste,frtShipConv,2035,capaConvResi,0.002,
mexico,noroeste,frtShipBio,2035,capaConvResi,0.002,
mexico,noroeste,psngAirConv,2035,capaConvResi,0.606,
mexico,noroeste,psngAirBio,2035,capaConvResi,0.0004,
mexico,noroeste,psngAirH2,2035,capaConvResi,0.0004,
mexico,noroeste,psngRailConv,2035,capaConvResi,0.0004,
mexico,noroeste,psngRailElectric,2035,capaConvResi,0.0392,
mexico,noroeste,psngRoadIce,2035,capaConvResi,0.7928,
mexico,noroeste,psngRoadBev,2035,capaConvResi,0.0148,
mexico,noroeste,psngRoadH2,2035,capaConvResi,0.0004,
mexico,norte,frtRailConv,2035,capaConvResi,0.0004,
mexico,norte,frtRailElectric,2035,capaConvResi,0.0176,
mexico,norte,frtRoadIce,2035,capaConvResi,0.3104,
mexico,norte,frtRoadBev,2035,capaConvResi,0.0004,
mexico,norte,frtRoadOh,2035,capaConvResi,0.0028,
mexico,norte,frtRoadH2,2035,capaConvResi,0.0004,
mexico,norte,frtShipConv,2035,capaConvResi,0.004,
mexico,norte,frtShipBio,2035,capaConvResi,0.0004,
mexico,norte,psngAirConv,2035,capaConvResi,0.6476,
mexico,norte,psngAirBio,2035,capaConvResi,0.0384,
mexico,norte,psngAirH2,2035,capaConvResi,0.0004,
mexico,norte,psngRailConv,2035,capaConvResi,0.0004,
mexico,norte,psngRailElectric,2035,capaConvResi,0.0236,
mexico,norte,psngRoadIce,2035,capaConvResi,0.9916,
mexico,norte,psngRoadBev,2035,capaConvResi,0.0064,
mexico,norte,psngRoadH2,2035,capaConvResi,0.0004,
mexico,occidental,frtRailConv,2035,capaConvResi,0.0004,
mexico,occidental,frtRailElectric,2035,capaConvResi,0.0284,
mexico,occidental,frtRoadIce,2035,capaConvResi,1.022,
mexico,occidental,frtRoadBev,2035,capaConvResi,0.0004,
mexico,occidental,frtRoadOh,2035,capaConvResi,0.0096,
mexico,occidental,frtRoadH2,2035,capaConvResi,0.0004,
mexico,occidental,frtShipConv,2035,capaConvResi,0.0136,
mexico,occidental,frtShipBio,2035,capaConvResi,0.002,
mexico,occidental,psngAirConv,2035,capaConvResi,2.9384,
mexico,occidental,psngAirBio,2035,capaConvResi,0.0004,
mexico,occidental,psngAirH2,2035,capaConvResi,0.0104,
mexico,occidental,psngRailConv,2035,capaConvResi,0.0004,
mexico,occidental,psngRailElectric,2035,capaConvResi,0.0668,
mexico,occidental,psngRoadIce,2035,capaConvResi,5.4192,
mexico,occidental,psngRoadBev,2035,capaConvResi,0.148,
mexico,occidental,psngRoadH2,2035,capaConvResi,0.0004,
mexico,oriental,frtRailConv,2035,capaConvResi,0.0004,
mexico,oriental,frtRailElectric,2035,capaConvResi,0.016,
mexico,oriental,frtRoadIce,2035,capaConvResi,0.5788,
mexico,oriental,frtRoadBev,2035,capaConvResi,0.0004,
mexico,oriental,frtRoadOh,2035,capaConvResi,0.0056,
mexico,oriental,frtRoadH2,2035,capaConvResi,0.0004,
mexico,oriental,frtShipConv,2035,capaConvResi,0.008,
mexico,oriental,frtShipBio,2035,capaConvResi,0.0004,
mexico,oriental,psngAirConv,2035,capaConvResi,1.676,
mexico,oriental,psngAirBio,2035,capaConvResi,0.0004,
mexico,oriental,psngAirH2,2035,capaConvResi,0.0104,
mexico,oriental,psngRailConv,2035,capaConvResi,0.0004,
mexico,oriental,psngRailElectric,2035,capaConvResi,0.0736,
mexico,oriental,psngRoadIce,2035,capaConvResi,3.5848,
mexico,oriental,psngRoadBev,2035,capaConvResi,0.1016,
mexico,oriental,psngRoadH2,2035,capaConvResi,0.0004,
mexico,peninsular,frtRailConv,2035,capaConvResi,0.0004,
mexico,peninsular,frtRailElectric,2035,capaConvResi,0.0016,
mexico,peninsular,frtRoadIce,2035,capaConvResi,0.0372,
mexico,peninsular,frtRoadBev,2035,capaConvResi,0.0004,
mexico,peninsular,frtRoadOh,2035,capaConvResi,0.002,
mexico,peninsular,frtRoadH2,2035,capaConvResi,0.0004,
mexico,peninsular,frtShipConv,2035,capaConvResi,0,
mexico,peninsular,frtShipBio,2035,capaConvResi,0,
mexico,peninsular,psngAirConv,2035,capaConvResi,1.156,
mexico,peninsular,psngAirBio,2035,capaConvResi,0.0004,
mexico,peninsular,psngAirH2,2035,capaConvResi,0.0052,
mexico,peninsular,psngRailConv,2035,capaConvResi,0.0004,
mexico,peninsular,psngRailElectric,2035,capaConvResi,0.0704,
mexico,peninsular,psngRoadIce,2035,capaConvResi,2.0024,
mexico,peninsular,psngRoadBev,2035,capaConvResi,0.0584,
mexico,peninsular,psngRoadH2,2035,capaConvResi,0.0004,
usa,alabama,frtRailConv,2035,capaConvResi,0.268,
usa,alabama,frtRailElectric,2035,capaConvResi,0.0632,
usa,alabama,frtRoadIce,2035,capaConvResi,1.2312,
